# inner_x, inner_y, inner_vel, center_x, center_y, center_vel, outer_x, outer_y, outer_vel, race_x, race_y, race_vel
19.826656,22.016634,4.392896,20.527082,21.708065,5.221700,21.199172,21.397613,5.828196,20.900171,20.929624,8.000000
19.948439,21.699198,4.861170,20.630683,21.380740,5.567261,21.292937,21.063791,6.158071,21.120862,20.596141,8.000000
20.056459,21.376821,5.264229,20.725982,21.050908,5.909564,21.382718,20.728877,6.490142,21.227410,20.426931,8.000000
20.154322,21.051217,5.628875,20.816085,20.719619,6.276692,21.471636,20.393732,6.797110,21.432950,20.083885,8.000000
20.245486,20.723678,6.015873,20.904082,20.387765,6.624263,21.562820,20.059197,7.075204,21.628491,19.735054,8.000000
20.333167,20.395189,6.412314,20.993111,20.056186,6.936431,21.657924,19.725755,7.313044,21.722549,19.558597,8.000000
20.420503,20.066608,6.769909,21.085548,19.725542,7.205779,21.756296,19.393262,7.470199,21.903309,19.201870,8.000000
20.510264,19.738682,7.080813,21.181573,19.395920,7.411469,21.857125,19.061506,7.536821,22.074365,18.840397,8.000000
20.603679,19.411777,7.332284,21.280296,19.067098,7.519285,21.959661,18.730274,7.518838,22.156300,18.657995,8.000000
20.700121,19.085753,7.493159,21.381067,18.738897,7.534881,22.063092,18.399321,7.545984,22.313072,18.290096,8.000000
20.798889,18.760427,7.551769,21.483108,18.411089,7.524730,22.166670,18.068413,7.624757,22.460508,17.918359,8.000000
20.899323,18.435610,7.518876,21.585681,18.083447,7.588365,22.269597,17.737302,7.683824,22.598775,17.543112,8.000000
21.000681,18.111081,7.551520,21.688048,17.755741,7.657738,22.371197,17.405782,7.729657,22.664522,17.354272,8.000000
21.102269,17.786624,7.624753,21.789430,17.427728,7.706463,22.471276,17.073800,7.761042,22.789354,16.974343,8.000000
21.203337,17.462005,7.679833,21.889349,17.099267,7.745273,22.570040,16.741423,7.776361,22.905435,16.591652,8.000000
21.303186,17.137008,7.723447,21.987832,16.770373,7.767832,22.667694,16.408719,7.777796,22.960225,16.399348,8.000000
21.401545,16.811557,7.754432,22.085118,16.441122,7.776319,22.764435,16.075749,7.792278,23.063254,16.012939,8.000000
21.498581,16.485710,7.770325,22.181391,16.111574,7.781048,22.860470,15.742574,7.820130,23.157144,15.624208,8.000000
21.594511,16.159535,7.772911,22.276855,15.781791,7.803280,22.955998,15.409253,7.847368,23.200466,15.428999,8.000000
21.689517,15.833090,7.785621,22.371707,15.451831,7.833474,23.051223,15.075846,7.862739,23.279428,15.036963,8.000000
21.783802,15.506436,7.813402,22.466145,15.121752,7.856707,23.146348,14.742410,7.867174,23.347549,14.642900,8.000000
21.877559,15.179630,7.843203,22.560368,14.791612,7.867760,23.241577,14.409004,7.861695,23.377316,14.445175,8.000000
21.970980,14.852728,7.862067,22.654572,14.461467,7.868446,23.337114,14.075686,7.844031,23.427813,14.048469,8.000000
22.064258,14.525785,7.869832,22.748956,14.131372,7.859440,23.433167,13.742516,7.821705,23.465642,13.650357,8.000000
22.157587,14.198856,7.867235,22.843718,13.801387,7.837278,23.529939,13.409555,7.827644,23.490059,13.251204,8.000000
22.251156,13.871997,7.855279,22.939057,13.471567,7.819884,23.627647,13.076867,7.789138,23.497004,13.051370,8.000000
22.345161,13.545261,7.829548,23.035171,13.141973,7.814612,23.726486,12.744513,7.733354,23.499899,12.651481,8.000000
22.439787,13.218707,7.820383,23.132270,12.812667,7.768079,23.826692,12.412568,7.590752,23.487502,12.251780,8.000000
22.535236,12.892390,7.807519,23.230532,12.483707,7.700797,23.928142,12.081002,7.226558,23.475335,12.052197,8.000000
22.631694,12.566371,7.751003,23.330181,12.155162,7.514223,24.029625,11.749447,6.711005,23.438592,11.653996,8.000000
22.729341,12.240710,7.681709,23.430798,11.826918,7.051369,24.129657,11.417446,6.157392,23.384684,11.257762,8.000000
22.828363,11.915446,7.442641,23.531014,11.498542,6.489234,24.227174,11.084716,5.595896,23.351064,11.060656,8.000000
22.928008,11.590422,6.915074,23.629514,11.169656,5.917240,24.318122,10.750077,5.039678,23.270037,10.669069,8.000000
23.027044,11.265108,6.337304,23.724994,10.839890,5.348900,24.391360,10.411127,4.493119,23.170044,10.281899,8.000000
23.123953,10.939329,5.765006,23.811641,10.507609,4.798708,24.431118,10.066480,3.935733,23.112722,10.090340,8.000000
23.217722,10.612401,5.205476,23.872682,10.169856,4.264714,24.423178,9.719235,3.454300,22.983035,9.712085,8.000000
23.299625,10.282602,4.700235,23.883937,9.826309,3.770429,24.357729,9.378307,3.044051,22.832965,9.341454,8.000000
23.344740,9.945341,4.237764,23.819982,9.489161,3.368012,24.235072,9.053556,2.774107,22.662817,8.979589,8.000000
23.285282,9.612457,3.836590,23.681406,9.174559,3.046670,24.066584,8.750122,2.779574,22.570545,8.802202,8.000000
23.123556,9.312895,3.593890,23.493725,8.887111,2.946052,23.864070,8.468597,3.020904,22.372426,8.454856,8.000000
22.914165,9.045401,3.513146,23.273400,8.623709,3.258842,23.636257,8.207066,3.423599,22.157302,8.117771,8.000000
22.676968,8.801517,3.666885,23.031300,8.380198,3.745620,23.389901,7.962997,3.918268,22.043757,7.953185,8.000000
22.422285,8.576462,4.099364,22.773483,8.153493,4.234712,23.129268,7.734285,4.404571,21.805440,7.632075,8.000000
22.154803,8.366467,4.594672,22.503873,7.940896,4.730168,22.857525,7.518889,4.884212,21.553095,7.321860,8.000000
21.879712,8.166733,5.086733,22.226571,7.738482,5.213594,22.578065,7.313628,5.341053,21.422001,7.170879,8.000000
21.600791,7.972288,5.569077,21.945225,7.541713,5.669401,22.294278,7.114393,5.759032,21.150598,6.877190,8.000000
21.319598,7.781192,6.004586,21.661543,7.348338,6.067423,22.008071,6.918655,6.122871,20.867712,6.594537,8.000000
21.036028,7.593620,6.371408,21.375501,7.158467,6.406044,21.719519,6.726387,6.435533,20.722255,6.457339,8.000000
20.750206,7.409506,6.675515,21.087187,6.972064,6.687284,21.428674,6.537608,6.697505,20.423840,6.191132,8.000000
20.462139,7.228922,6.873330,20.796633,6.789173,6.880640,21.135590,6.352322,6.885854,20.116115,5.935738,8.000000
20.171846,7.051938,6.944882,20.503847,6.609875,6.958896,20.840269,6.170624,6.971885,19.799854,5.690987,8.000000
19.879344,6.878631,6.973133,20.208855,6.434232,6.983405,20.542739,5.992565,6.994259,19.638759,5.572545,8.000000
19.584610,6.709146,7.032983,19.911637,6.262382,7.037475,20.242990,5.818270,7.041961,19.311045,5.343355,8.000000
19.287707,6.543491,7.103822,19.612229,6.094377,7.103455,19.941034,5.647824,7.103379,18.976524,5.124218,8.000000
18.988888,6.381318,7.191974,19.310841,5.929951,7.186204,19.637040,5.481043,7.180646,18.806909,5.018331,8.000000
18.688506,6.222058,7.298183,19.007813,5.768565,7.291156,19.331326,5.317435,7.278694,18.463314,4.813710,8.000000
18.386887,6.065156,7.364819,18.703474,5.609668,7.373134,19.024223,5.156450,7.371902,18.114369,4.618353,8.000000
18.084349,5.910032,7.330546,18.398139,5.452694,7.355562,18.716043,4.997536,7.373400,17.938054,4.524039,8.000000
17.781210,5.756086,7.199603,18.092130,5.297038,7.254617,18.407111,4.840090,7.294489,17.582030,4.341898,8.000000
17.477748,5.602779,6.956358,17.785734,5.142145,7.050425,18.097725,4.683539,7.127190,17.221866,4.168085,8.000000
17.174224,5.449593,6.690184,17.479249,4.987426,6.796797,17.788197,4.527267,6.895267,17.040367,4.084175,8.000000
16.869856,5.298093,6.503462,17.172177,4.833878,6.583261,17.478292,4.371744,6.670183,16.674776,3.922083,8.000000
16.562949,5.151795,6.403159,16.862890,4.684836,6.451644,17.166512,4.220014,6.511061,16.306044,3.767272,8.000000
16.251808,5.014734,6.375930,16.549843,4.543855,6.392638,16.851350,4.075424,6.419456,15.934514,3.619298,8.000000
15.935011,4.891297,6.365800,16.231636,4.414933,6.382530,16.531512,3.941490,6.394005,15.747801,3.547732,8.000000
15.613079,4.781958,6.335380,15.908181,4.299818,6.349998,16.206511,3.820616,6.369830,15.372665,3.409154,8.000000
15.287890,4.682723,6.356867,15.580887,4.196119,6.349776,15.877246,3.711907,6.350895,14.995477,3.276253,8.000000
14.960993,4.589289,6.487363,15.251365,4.099757,6.458957,15.545223,3.611956,6.436546,14.806197,3.211783,8.000000
14.633394,4.498338,6.721413,14.920769,4.007145,6.658399,15.211684,3.517192,6.609178,14.426414,3.086498,8.000000
14.305461,4.408603,7.062546,14.589761,3.916016,6.959376,14.877529,3.424624,6.871527,14.045182,2.965676,8.000000
13.977212,4.320030,7.412090,14.258419,3.826111,7.299065,14.543033,3.333296,7.189131,13.854093,2.906785,8.000000
13.648738,4.232296,7.661185,13.926811,3.737194,7.578782,14.208226,3.243118,7.484849,13.471087,2.791728,8.000000
13.320093,4.145203,7.806155,13.595008,3.649004,7.758070,13.873197,3.153766,7.695072,13.087125,2.679880,8.000000
12.991342,4.058514,7.860818,13.263069,3.561330,7.847725,13.538002,3.065038,7.820587,12.894844,2.625002,8.000000
12.662543,3.972004,7.884601,12.931058,3.473927,7.874090,13.202709,2.976681,7.864996,12.509784,2.517017,8.000000
12.333759,3.885439,7.911939,12.599038,3.386562,7.902545,12.867380,2.888461,7.889809,12.124183,2.410955,8.000000
12.005035,3.798646,7.928678,12.267064,3.299016,7.922961,12.532080,2.800133,7.915185,11.738200,2.306295,8.000000
11.676382,3.711585,7.941887,11.935163,3.211197,7.937577,12.196848,2.711544,7.931141,11.545118,2.254328,8.000000
11.347792,3.624284,7.948696,11.603330,3.123124,7.947177,11.861689,2.622682,7.943389,11.158831,2.150795,8.000000
11.019262,3.536761,7.950216,11.271558,3.034818,7.950727,11.526594,2.533578,7.949129,10.772492,2.047473,8.000000
10.690785,3.449036,7.948981,10.939844,2.946297,7.948801,11.191559,2.444247,7.949654,10.579320,1.995824,8.000000
10.362358,3.361127,7.953165,10.608181,2.857583,7.951452,10.856579,2.354711,7.950098,10.192978,1.892508,8.000000
10.033974,3.273053,7.958727,10.276564,2.768696,7.957011,10.521648,2.264992,7.955129,9.806642,1.789167,8.000000
9.705630,3.184836,7.963810,9.944989,2.679655,7.962257,10.186761,2.175111,7.960686,9.613476,1.737488,8.000000
9.377319,3.096494,7.969113,9.613450,2.590481,7.967543,9.851912,2.085087,7.965930,9.227149,1.634115,8.000000
9.049036,3.008047,7.974332,9.281940,2.501195,7.972869,9.517096,1.994941,7.971359,8.840826,1.530725,8.000000
8.720776,2.919514,7.978912,8.950456,2.411815,7.977739,9.182306,1.904696,7.976534,8.647667,1.479024,8.000000
8.392534,2.830914,7.982545,8.618992,2.322362,7.981599,8.847539,1.814370,7.980649,8.261350,1.375612,8.000000
8.064305,2.742268,7.985629,8.287542,2.232857,7.984833,8.512787,1.723985,7.984044,7.875037,1.272186,8.000000
7.736083,2.653595,7.988229,7.956100,2.143319,7.987585,8.178045,1.633563,7.986949,7.488727,1.168749,8.000000
7.407863,2.564914,7.990331,7.624662,2.053769,7.989832,7.843308,1.543122,7.989346,7.295573,1.117026,8.000000
7.079640,2.476246,7.991941,7.293222,1.964226,7.991580,7.508570,1.452685,7.991237,6.909267,1.013575,8.000000
6.751410,2.387605,7.993058,6.961775,1.874710,7.992831,7.173826,1.362272,7.992626,6.522963,0.910116,8.000000
6.423171,2.298993,7.993678,6.630320,1.785224,7.993582,6.839074,1.271888,7.993509,6.329811,0.858384,8.000000
6.094925,2.210410,7.993797,6.298857,1.695766,7.993824,6.504314,1.181535,7.993879,5.943510,0.754916,8.000000
5.766672,2.121853,7.993445,5.967386,1.606336,7.993584,6.169546,1.091210,7.993754,5.557209,0.651443,8.000000
5.438411,2.033322,7.993244,5.635908,1.516933,7.993247,5.834770,1.000913,7.993280,5.364059,0.599705,8.000000
5.110145,1.944816,7.993509,5.304424,1.427555,7.993457,5.499988,0.910642,7.993405,4.977760,0.496226,8.000000
4.781871,1.856334,7.993822,4.972933,1.338202,7.993776,5.165199,0.820395,7.993729,4.591462,0.392745,8.000000
4.453592,1.767874,7.994129,4.641435,1.248871,7.994086,4.830403,0.730172,7.994042,4.398313,0.341004,8.000000
4.125307,1.679435,7.994438,4.309932,1.159563,7.994398,4.495601,0.639972,7.994357,4.012016,0.237520,8.000000
3.797016,1.591016,7.994747,3.978423,1.070275,7.994710,4.160794,0.549793,7.994671,3.625719,0.134035,8.000000
3.468721,1.502617,7.995056,3.646909,0.981006,7.995022,3.825981,0.459634,7.994987,3.239422,0.030548,8.000000
3.140420,1.414235,7.995364,3.315390,0.891756,7.995332,3.491164,0.369494,7.995300,3.046273,-0.021195,8.000000
2.812115,1.325870,7.995673,2.983867,0.802523,7.995645,3.156341,0.279371,7.995616,2.659977,-0.124683,8.000000
2.483806,1.237520,7.995980,2.652339,0.713306,7.995955,2.821514,0.189264,7.995930,2.273681,-0.228172,8.000000
2.155493,1.149185,7.996293,2.320807,0.624103,7.996270,2.486683,0.099173,7.996247,2.080533,-0.279917,8.000000
1.827177,1.060863,7.996598,1.989272,0.534914,7.996579,2.151849,0.009096,7.996560,1.694237,-0.383408,8.000000
1.498857,0.972553,7.996905,1.657733,0.445738,7.996889,1.817011,-0.080969,7.996872,1.307943,-0.486902,8.000000
1.170534,0.884254,7.997183,1.326191,0.356573,7.997169,1.482169,-0.171022,7.997155,1.114795,-0.538650,8.000000
0.842209,0.795964,7.997427,0.994647,0.267417,7.997416,1.147325,-0.261065,7.997404,0.728502,-0.642149,8.000000
0.513881,0.707684,7.997642,0.663100,0.178271,7.997633,0.812479,-0.351099,7.997624,0.342210,-0.745653,8.000000
0.185551,0.619411,7.997825,0.331551,0.089132,7.997817,0.477630,-0.441125,7.997810,-0.044081,-0.849163,8.000000
